source_attribute,target_attribute,similarity
ln_glp1_v1_corr,double_hit_lymphoma,-0.003881274556810319
dt_12,uicc_clinical_t,-0.0038825940272155116
ras_v12,cog_rhabdomyosarcoma_risk_group,-0.00388290241965436
anemia_02_12,blood_test_normal_range_upper,-0.003882964948042552
gdf15_median_bl_deltav6,sample_ordinal,-0.0038848423173676303
negatievetinavli,state,-0.0038874548505577595
gdf15_v6_lg10,test_value,-0.0038880849910135173
ef_18_ref_mref_pef,percent_eosinophil_infiltration,-0.003889146152397587
orthopneag2_01_1,test_value,-0.003892483832769222
frequentie_12,average_read_length,-0.0038925323985076234
diastdur_18,test_value,-0.0038930584261616832
restriktivepneumopathien,pmid,-0.003893224763815708
etaorta,test_value,-0.0038960203291324375
anemia_severe01_12,blood_test_normal_range_upper,-0.0038960327741029027
txadj_bl,state,-0.0039002822762130235
firstbleedingae,test_value,-0.0039004188673522774
aortasinusportion_12,vascular_invasion_type,-0.0039048368318674778
pathologischeqiniiiiiavf_18,ajcc_pathologic_stage,-0.003906465605319114
k_60_bl,mitosis_karyorrhexis_index,-0.003906707826939391
egfr_av_hyper,epithelioid_cell_percent,-0.003908588838694849
stfr_c_3,igcccg_stage,-0.003909017734872107
lymph,double_hit_lymphoma,-0.003909095743589414
nppb_01,state,-0.003910115624095842
cyp2d6_01,test_value,-0.003910239770264631
perc_tp1np_bl_12,ensat_pathologic_t,-0.003910582158720361
daysicu18_musc_rheuma,rhabdoid_percent,-0.003912386072366107
anemia_01_bl,blood_test_normal_range_upper,-0.003912596119184693
qtc_480_420,per_sequence_quality_score,-0.003912693250661496
fluid_retention_6,biospecimen_volume,-0.003913041709834525
stfr_bl,fragment_standard_deviation_length,-0.0039135237247881595
fluid_retention_bl,biospecimen_volume,-0.003913619035049772
wrfp25_m6,state,-0.003914016363497069
anemia_01_18,blood_test_normal_range_upper,-0.003914319292290347
bnp_v1_median,sample_ordinal,-0.003914854426020357
bpsyststand18,test_value,-0.003915365276881167
aortasinusportion_18,vascular_invasion_type,-0.003915415663834758
anemia_01_12,blood_test_normal_range_upper,-0.00391742416065352
stfr_fer_12,basic_statistics,-0.003918968247598819
dosebbv3,test_value_range,-0.003919615082527152
cyp3a5_02,test_value,-0.003919918011320431
cerebrovascae_per_year,year_of_birth,-0.003926356310553129
bnp_12_median,sample_ordinal,-0.003927381351169263
pm,pmid,-0.003927398045641838
anemia_severe01_6,blood_test_normal_range_upper,-0.003927435380553234
sumbacterialinfectionaeseverity,somatic_aggregation_workflows,-0.0039279744602494894
ras_v3,cog_rhabdomyosarcoma_risk_group,-0.0039284619388486935
doseacev18,a260_a280_ratio,-0.00392922290326227
hb,test_value,-0.0039317419474059765
störungrvgeometrie,percent_stromal_cells,-0.003931898268376456
etpulm_12,epithelioid_cell_percent,-0.003932441597574821
qrsduur,test_value_range,-0.003933138515920881
bnp_v12_median,sample_ordinal,-0.003933388325937783
numberhosp18_bleeding,blood_test_normal_range_upper,-0.003933671524899836
max_spiro_bl_6,treatment_dose_max,-0.003936215155448609
ec12,uicc_staging_system_edition,-0.003936828297895926
gdf15_v12_lg10,test_value,-0.003936992510798896
ra_overbelasting_18,radon_exposure,-0.003939362822368748
herzfrequenz_12,test_value_range,-0.003942810382723516
r2_12,rhabdoid_percent,-0.003944677431829184
dosenitratv6,test_value,-0.003948767577610175
tp1np_bl_median,extrathyroid_extension,-0.003949793225298039
cody_change_bl_1,revision,-0.003951927689500779
lengths2ch_12,height,-0.003953359468176025
r1_18,rhabdoid_percent,-0.003955375856927277
gal3_v12_17.8,chipseq_antibody,-0.00395741956390638
bnp_v3_median,sample_ordinal,-0.003960059718860225
hepatomegaly12,pmid,-0.0039603905729530845
anemia_severe01_18,blood_test_normal_range_upper,-0.003960949078944701
k_group_bl,read_group_name,-0.0039613354801008565
efgeschätzt,percent_eosinophil_infiltration,-0.003962188719417396
duur_p_v1_18,sequence_duplication_levels,-0.003963825991873253
bpsyst1,pmid,-0.003964043930624328
dosebbv1,prescribed_dose,-0.003965398004118132
hypertensionyear,year_of_diagnosis,-0.00396550029570464
fluid_retention_1_01,biospecimen_volume,-0.003965891249898771
störunglvgeometrie,fragment_standard_deviation_length,-0.003967459619713271
qrcomplexinavr_18,fastq_name,-0.003967503328877832
uptitration_12_01,test_value,-0.003971291456473139
jv_18_02,ajcc_pathologic_stage,-0.00397203754762933
tas_12,test_value,-0.003973115099950111
bnp_bl_median,fragment_mean_length,-0.0039744500506844185
stopyears,exposure_duration_years,-0.003974860127638045
sum_change_medi_06,aggregated_somatic_mutations,-0.0039755521894102655
sehnenfadenrupturant_12,state,-0.003977961050034974
uptitration_01,test_value,-0.003978099765925282
fgf23_c_ru_v12,fev1_fvc_pre_bronch_percent,-0.003979492388473942
fluid_retention_12,biospecimen_volume,-0.003979564933545679
duur_p_v1_a_18,sequence_duplication_levels,-0.003979982902431796
rheumaae_per_year,rhabdoid_percent,-0.003981103860381273
fluid_retention_18,biospecimen_volume,-0.003981816562592313
bnp_v18_median,sample_ordinal,-0.003981829614634508
dsr18,state,-0.00398294055590044
dayshosp18_musc_rheuma,rhabdoid_percent,-0.0039865383665083865
gpadherent,gleason_grade_tertiary,-0.00398697970765611
bpsyststand1,pmid,-0.003989227694272363
bb_at_v6,bcr_id,-0.003990639743116383
qualdimensionen_12,sample_ordinal,-0.00399194737562284
ln_glp2_bl,double_hit_lymphoma,-0.0039932267792938516
bnp18_d33,pmid,-0.00399898940769104
dis_rea_pref,sample_ordinal,-0.00399986085915948
gpcomp3,test_value,-0.004000118257573008
s3_6,state,-0.004000309485167963
bb_at_v3,bcr_id,-0.004001403124889589
ras_v1,cog_rhabdomyosarcoma_risk_group,-0.0040039385599700055
bpsyststand3,pmid,-0.004004233293294929
sst2bl_35,uicc_clinical_t,-0.004004808493759121
uptitration,aa_change,-0.004008427855413483
fluid_retention_01_bl_3,biospecimen_volume,-0.004009023696316495
dosebbv6,test_value_range,-0.004009611645287017
relposspsychiatric,other_clinical_attributes,-0.00401023359027442
bpsyst3,test_value_range,-0.004012036896848436
qrcomplexinavr_12,fastq_name,-0.004013262878207206
bb_at_bl,bcr_id,-0.004013741554266324
fgf23_bl_03,fev1_fvc_pre_bronch_percent,-0.004014855834426771
ras_v6,cog_rhabdomyosarcoma_risk_group,-0.004015010637717925
numberhosp18_musc_rheuma,rhabdoid_percent,-0.004015635314528113
hosp60_hf,test_value,-0.004017763100941823
pnd3,test_value,-0.004018793301667663
raquer_12,test_value,-0.004020404166503263
irbtb_18,state,-0.004022083326908491
vormsves,state,-0.00402327045567654
ti_12,uicc_clinical_t,-0.004024213541609122
nyha6,state,-0.004027457125862603
sst2_v1_medbl,ajcc_clinical_t,-0.004028161632605288
fluid_retention_3_01,biospecimen_volume,-0.004028495825592663
noncvae_py03,occupation_duration_years,-0.004029229168242524
bltora,state,-0.004029299892099071
tdisystlat_12,test_value,-0.004029622550723575
firstbacterialinfectionae,contamination,-0.004029934889128669
k_60_1,mitosis_karyorrhexis_index,-0.004031618602571872
visit1_reason2,risk_factor,-0.004032518889947487
gpcomp6,gleason_grade_tertiary,-0.004035308688082781
qual2d_12,per_sequence_quality_score,-0.004036508565357161
fu__v3,fev1_fvc_pre_bronch_percent,-0.004038879787534607
rv1_sv5_18,test_value,-0.004039067372699183
ras_v18,rhabdoid_percent,-0.004039567599804717
hosp60_all,test_value_range,-0.004039781289053683
strf_bl_2.78,test_value,-0.004040123677509413
cyp3a4_01,test_value,-0.004040887980817504
ilbtb_18,test_value,-0.004041151449948332
pnd,pmid,-0.00404142645344203
ra_overbelastingb,radiosensitizing_agent,-0.004041717847872438
ra_overbelasting_12,radon_exposure,-0.004041771573720545
aantalsves_a_12,a260_a280_ratio,-0.004043707829003435
ln_glp2_v3,double_hit_lymphoma,-0.0040442590501342905
numberhosp18_noncardiac,pmid,-0.00404476686563645
ef,test_value_range,-0.0040456237473833695
pathologischeqinavli,ajcc_pathologic_stage,-0.004046288187391873
causemedidiabetes,risk_factor,-0.00404743949892785
strf_1_2.78,test_value,-0.004047760336337165
bnpbl_1000,pmid,-0.004049991324944978
anterior_18,biospecimen_laterality,-0.004053177844455838
bl_possible,double_hit_lymphoma,-0.004055245834304142
aceadj12,state,-0.004056514310684013
lengths4ch_12,sequence_length_distribution,-0.004056997539781107
qrcomplexinavr,fastq_name,-0.004057064621207274
bb_at_v12,bcr_id,-0.004057966729798079
strf_3_1.8,test_value,-0.004060696124296237
hr120_3,state,-0.0040607194965578425
fluid_retention_6_01,biospecimen_volume,-0.004061348119334275
stdepressieiniiiiiavf_12,diagnoses,-0.004061557559081132
fu_hosphf_18,test_value_range,-0.004061635871334303
lvesv,double_hit_lymphoma,-0.0040633663293007174
a_18,aa_change,-0.004064055052178423
gdf15_bl_quartiles_selected,test_value_range,-0.004064449648802934
bpsyststand12,pmid,-0.004065416410532986
fgf23_c_ru_v3,fev1_fvc_pre_bronch_percent,-0.00406784985756276
bdsyst130,per_base_n_content,-0.004068167356077559
eo6,test_value,-0.004068507619782234
tnnt2_01,inrg_stage,-0.004069479845157856
missedtxadj,proc_internal,-0.004071462237892227
gpcomp1,gleason_score,-0.004072268125613825
rrmitral,test_value,-0.00407242657133536
bacterialinfectionae_py03,contamination,-0.004074967166525482
stfr_fer_3,test_value,-0.004075659835369432
egfr_av_not_hyper,epithelioid_cell_percent,-0.004077193298559456
rales_bl01,radiosensitizing_agent,-0.004077421253994077
lvesv_18,double_hit_lymphoma,-0.004077950924078517
fluid_retention_bl_01,biospecimen_volume,-0.00407895714547102
ras_at_v12,rhabdoid_percent,-0.004081298924669562
bpsyst18,pmid,-0.004081644652019807
dosebbbl,test_value_range,-0.0040824189720114435
sumhypokalemiaaeseverity,somatic_aggregation_workflows,-0.004082470573108495
dosebbv18,test_value_range,-0.004083316831100139
pht,test_value,-0.004083746637884991
lvedd,test_value_range,-0.004084592288804905
blspiro,inrg_stage,-0.004084785337615051
tas,test_value,-0.004085638273395725
rheuma_01,rhabdoid_percent,-0.00408651792033252
ra_overbelasting,radiosensitizing_agent,-0.004088962598189299
lvesv_12,double_hit_lymphoma,-0.004089068835742052
ra_overbelastingb_18,radon_exposure,-0.004090354006594499
lvh_18,inrg_stage,-0.004090375557640915
lengths2ch,read_length,-0.00409425262124467
qualdimensionen_18,iss_stage,-0.0040944954499366765
lymph18,double_hit_lymphoma,-0.004099719909245205
hr18,test_value,-0.0041001053997937655
sumhypotensionaeseverity,somatic_aggregation_workflows,-0.004102146982021814
visc_maj,inrg_stage,-0.004103259744502936
duur_p_v1_a_12,sequence_duplication_levels,-0.0041032615657181255
pnd6,test_value,-0.004104146676300491
strf_6_1.8,test_value,-0.004104434124764653
k_60_3,mitosis_karyorrhexis_index,-0.004104459014705584
lengths2ch_18,read_length,-0.0041081585098283096
k_bl_4_45,mitosis_karyorrhexis_index,-0.004113928726622123
opn.v6,test_value_range,-0.004115185365103259
aortaasc,vascular_invasion_type,-0.004116233777980999
bnp_3_median,sample_ordinal,-0.004117040576310191
firstdiabetesae,test_value,-0.00411770107035245
jv1,test_value,-0.0041195426224454575
hosp18_p,test_value,-0.0041203673293906855
r2_bl,rhabdoid_percent,-0.004121344714876013
visit1_reason1,reason_treatment_not_given,-0.004122060755981569
rg3,rhabdoid_percent,-0.004123261543863543
orthopnea1_01,test_value,-0.0041243312042518335
other_mi,state,-0.004125598466488244
ras_at_bl,cog_rhabdomyosarcoma_risk_group,-0.004127969992201557
synkope,state,-0.004128506643610892
stfr_fer_1,fragment_standard_deviation_length,-0.0041286016503366395
cvae_py03,occupation_duration_years,-0.004129232094328262
ln_glp2_v3_corr,double_hit_lymphoma,-0.004129515596826181
r1_12,test_value,-0.004130210086885321
timing_f,legacy_updated_datetime,-0.004132273220159784
k_60_6,mitosis_karyorrhexis_index,-0.004132774661408778
hstnt_v6_23.5,pmid,-0.004133933864877246
gpcomp12,state,-0.004134724272269729
ln_glp2_corr_bl,double_hit_lymphoma,-0.004134943728700129
duur_p_ii,sequence_duplication_levels,-0.004135063928902673
fuhosp18_hf,pmid,-0.004135205680151632
ldl,double_hit_lymphoma,-0.004138974988523309
systmurmusmr_bl01,state,-0.0041391392014262784
verkalktemitralsegelant,state,-0.004142254390008862
ras_at_v3,rhabdoid_percent,-0.004144714851730622
aantalsves_18,pmid,-0.004145180475747546
hrstand18,test_value,-0.004145715609477556
mammed_12,sample_ordinal,-0.004146642304473426
fu_hosp_18,test_value,-0.004147130086608495
costs_icu_lim,icd_10_code,-0.00414959388722477
gal3_v1_17.8,chipseq_antibody,-0.004151197770735476
totaldurationulcerdisease,treatment_duration,-0.004153565350482543
pm01,pmid,-0.0041536166480437295
tp1np_v1,ajcc_clinical_t,-0.0041544683696809435
egfr60_cg_18,epithelioid_cell_percent,-0.004156965255706505
crbtb,rin,-0.004157903181529381
patientid,diagnoses,-0.004157989689250909
hepatomegaly18,hepatitis_sustained_virological_response,-0.004158281994288912
bnp6_d33,state,-0.004158288065006213
bnp_6_median,sample_ordinal,-0.00415907391936072
mem7_cathegories,morphology,-0.004160036735124527
rg1,rhabdoid_percent,-0.004161468817335637
tp1np_v12,ajcc_clinical_t,-0.00416402580346247
hepatomegaly3,cog_liver_stage,-0.004164659282812743
justas_score_1,per_sequence_quality_score,-0.004165305207133482
ras_at_v1,rhabdoid_percent,-0.004167059947969096
justas_score_6,test_value_range,-0.00416787038872867
doseacev12,a260_a280_ratio,-0.0041696739988385505
bacterialinfectionae_per_year,contamination,-0.004170558502349185
dosenitratbl,a260_a280_ratio,-0.004170571250855516
r1_bl,test_value,-0.004170938529252177
gpcomp18,state,-0.004173205638627926
coughdry_bl01,state,-0.004173665798999279
stfr_fer_6,fragment_standard_deviation_length,-0.004173989975303108
a_12,aa_change,-0.004174378804746184
ras.1.med,rhabdoid_percent,-0.00417442281744661
firstulcerdiseaseae,state,-0.004174463794788387
ras_at_v18,rhabdoid_percent,-0.004175461213640805
stdepressieinavli,diagnoses,-0.004176077087910907
k_60_12,mitosis_karyorrhexis_index,-0.004179251769523032
opn.v1,test_value_range,-0.004182713899599321
efestim_30_40_50,test_value,-0.0041830766249580055
tp1np_v6,ajcc_clinical_t,-0.004185727403667126
timing_c,legacy_updated_datetime,-0.004185845479118614
hr120_12,pmid,-0.0041890875456927715
rales18_01,radon_exposure,-0.0041914004889841375
k_60_18,mitosis_karyorrhexis_index,-0.004192714799279624
strf_3_2.78,test_value,-0.00419343994646113
orthopneag2_01_3,test_value,-0.0041940081656004265
ilbtb_12,pmid,-0.004194057034874693
blnitrat,per_base_n_content,-0.004195152495811509
verkalktemitralsegelpost_18,sample_ordinal,-0.004198114398782263
maxhypotensionaeseverity,longest_dimension,-0.004200241578124243
k_4_5_bl,mitosis_karyorrhexis_index,-0.004202294998251027
max_delta_spiro_bl_6,treatment_dose_max,-0.004204885069787145
firstcopdasthmaae,test_value,-0.004205177678361013
justas_score_3,per_sequence_quality_score,-0.004206669253601665
nyhaclass_18_change,revision,-0.004207347352724095
ras_at_v6,rhabdoid_percent,-0.004207440538234653
s3_18,state,-0.004208043056926695
sum_net_changes_bl_6,revision,-0.004209177673990097
hr,test_value,-0.004209346439931041
k_4_5_v1,mitosis_karyorrhexis_index,-0.0042099826511041
ras.2.med,rhabdoid_percent,-0.0042133303481592796
r2_18,rhabdoid_percent,-0.004214547526977965
k_4_5_v6,mitosis_karyorrhexis_index,-0.0042164206468009325
s4_bl01,inrg_stage,-0.00422126325799128
stfr_fer_bl,basic_statistics,-0.004222152618075755
d_minn12,fragment_minimum_length,-0.004222285870320494
perikarderguss_18,inrg_stage,-0.004223326087729878
hepatomegaly01,cog_liver_stage,-0.004223591378075896
ra_overbelastingb_12,radiosensitizing_agent,-0.004223876398253139
evals_18,test_value,-0.004225908874405237
k_4_5_v18,mitosis_karyorrhexis_index,-0.004228735400380197
sflt_bl_median,fragment_mean_length,-0.004230893540380408
spiro_mean_3_6,mean_coverage,-0.004231603207232798
reapref18_01,amount,-0.004232030889266596
k_group_1,read_group_name,-0.004236166565427338
k_4_5_v12,mitosis_karyorrhexis_index,-0.004239017374271499
dosetorav18,a260_a280_ratio,-0.00424434685698932
k_55_bl,mitosis_karyorrhexis_index,-0.004248146518947498
firsttraumafallae,test_value,-0.004248363547090979
bpsyst,test_value_range,-0.004249224981875873
biventpm,inrg_stage,-0.004249702747327397
accaorta_18,amount,-0.004250400272745187
lengths4ch_18,height,-0.004250773014787417
bpsyst6,test_value_range,-0.004251476307386643
jv3,test_value,-0.004252749336804489
charlsonscore_median,sample_ordinal,-0.0042561741319693805
gpadherentwo1,gleason_grade_tertiary,-0.004257594679817621
firstdepressionae,test_value,-0.004257722164880925
nsar,state,-0.00425773582399485
vormves,state,-0.004259934030729243
aortenklappemorphologie_12,inrg_stage,-0.004260990942611203
v3day,sample_ordinal,-0.004261144228223032
ras.3.med,rhabdoid_percent,-0.004261732784265284
tachy_bl01,state,-0.004261972274062775
stnabdominalop,test_value,-0.004263930687463811
efestim_50,a260_a280_ratio,-0.004264556274881594
plgf_bl_median,fragment_mean_length,-0.004265124190485025
hscrp_bl_median,sample_ordinal,-0.004265921275666537
si_qiii_12,pmid,-0.0042665468630843206
k_55_1,mitosis_karyorrhexis_index,-0.004267474468687787
typaorta_12,type,-0.004267890009286983
afib_bl,a260_a280_ratio,-0.004267922184088674
k_55_3,mitosis_karyorrhexis_index,-0.004272367466831725
sumulcerdiseaseaeseverity,amount,-0.00427532633444383
avals_12,test_value,-0.004276697102410208
tdiasept_12,test_value,-0.004277476582511551
rvareadiast,test_value,-0.004277830808866016
ptas,a260_a280_ratio,-0.0042779327969166584
ef_group,ajcc_staging_system_edition,-0.004279623795220622
sum_nyha1_12,aggregated_somatic_mutations,-0.0042800016973725576
sumbleedingaeseverity,aggregated_somatic_mutations,-0.00428027579025866
orthopneag2_01_6,test_value,-0.004285311450259153
visit6_reason2,comorbidity,-0.004285728812073539
totaldurationbacterialinfection_per_year,exposure_duration_years,-0.004286007154461753
eh_1wk,pmid,-0.004287961318360678
shbg_bl_median,fragment_mean_length,-0.004290972394141564
